USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
u0066,i1056,view,1765088274
u0069,i1013,purchase,1766523034
u0069,i1015,purchase,1764953456
u0001,i1051,view,1765103253
u0066,i1064,add_to_cart,1765056086
u0089,i1047,view,1764947283
u0023,i1049,view,1764680256
u0088,i1100,view,1766077449
u0010,i1072,purchase,1766919003
u0004,i1052,add_to_cart,1765959958
u0092,i1058,view,1766502381
u0052,i1020,view,1766949985
u0018,i1064,view,1766191550
u0045,i1066,view,1765408739
u0080,i1033,view,1764703130
u0056,i1067,view,1765238321
u0074,i1014,view,1766616222
u0052,i1038,view,1765943999
u0076,i1062,add_to_cart,1767140481
u0098,i1018,view,1765528381
u0028,i1067,view,1764999756
u0012,i1096,view,1764753658
u0045,i1096,view,1766911468
u0001,i1009,view,1765932282
u0020,i1074,view,1766672297
u0005,i1032,view,1766756044
u0049,i1087,purchase,1765142970
u0073,i1099,purchase,1767065491
u0051,i1095,add_to_cart,1765862156
u0032,i1014,add_to_cart,1764711737
u0022,i1030,purchase,1764724481
u0053,i1065,add_to_cart,1765840834
u0090,i1092,view,1766082931
u0078,i1095,view,1765022428
u0003,i1011,view,1767030964
u0018,i1093,add_to_cart,1766877035
u0016,i1055,view,1765517241
u0077,i1025,view,1765371914
u0095,i1038,view,1765343308
u0041,i1088,purchase,1764862505
u0021,i1013,view,1765480493
u0041,i1082,view,1765126483
u0070,i1074,view,1766828922
u0007,i1041,view,1766951746
u0040,i1030,view,1765264337
u0099,i1021,view,1765906960
u0021,i1035,add_to_cart,1766541247
u0088,i1039,view,1765012312
u0038,i1082,view,1766701449
u0086,i1049,add_to_cart,1765493017
u0022,i1087,view,1764691192
u0010,i1028,view,1767099315
u0069,i1059,view,1765099674
u0094,i1080,add_to_cart,1766601985
u0016,i1079,view,1765752262
u0076,i1076,view,1765055253
u0091,i1031,add_to_cart,1766252605
u0097,i1049,add_to_cart,1767031956
u0016,i1059,view,1765878895
u0036,i1060,purchase,1766924861
u0079,i1056,view,1765185604
u0032,i1018,view,1765633471
u0050,i1096,view,1767105536
u0081,i1053,view,1766798247
u0041,i1049,add_to_cart,1765322142
u0050,i1032,view,1766331179
u0043,i1062,view,1764743053
u0100,i1063,view,1765740352
u0021,i1053,view,1765201591
u0010,i1067,view,1765369443
u0070,i1074,view,1765790701
u0070,i1074,purchase,1765152594
u0043,i1015,view,1766948901
u0065,i1019,add_to_cart,1766914083
u0098,i1026,view,1767102124
u0064,i1042,view,1766729615
u0045,i1088,view,1766755776
u0038,i1096,view,1766449122
u0066,i1014,view,1765535498
u0071,i1040,view,1766439384
u0023,i1002,view,1765148312
u0025,i1028,view,1765418947
u0046,i1042,view,1766075877
u0005,i1065,view,1765185460
u0017,i1019,view,1766463001
u0049,i1059,view,1766586857
u0099,i1014,view,1766415381
u0095,i1069,view,1765888305
u0088,i1026,view,1766866447
u0079,i1082,view,1765307267
u0067,i1048,view,1766833213
u0030,i1043,view,1765536692
u0026,i1043,view,1766303949
u0023,i1045,view,1766925324
u0084,i1030,view,1766914170
u0075,i1010,view,1766215617
u0085,i1036,view,1766269902
u0031,i1040,view,1766362096
u0012,i1003,view,1765422638
u0009,i1026,view,1766015129
u0029,i1002,view,1765005908
u0100,i1087,purchase,1766171953
u0029,i1038,view,1766103880
u0048,i1034,view,1766624603
u0044,i1010,view,1765705597
u0057,i1020,view,1766596448
u0038,i1036,view,1766875682
u0052,i1023,view,1765888397
u0002,i1010,view,1766405420
u0066,i1019,add_to_cart,1766286527
u0014,i1023,add_to_cart,1765676494
u0066,i1019,view,1765304113
u0094,i1079,view,1765354829
u0013,i1072,view,1766280544
u0052,i1032,view,1765528707
u0071,i1094,view,1765850788
u0051,i1013,view,1766220696
u0074,i1051,view,1765034759
u0015,i1012,view,1765019837
u0005,i1044,purchase,1765573523
u0022,i1067,view,1766356517
u0015,i1081,view,1765028455
u0009,i1014,view,1765330472
u0053,i1080,view,1766246526
u0008,i1008,view,1766720847
u0036,i1071,view,1764711598
u0050,i1041,view,1765254241
u0074,i1095,view,1765502824
u0090,i1016,view,1765608350
u0099,i1029,view,1765178534
u0049,i1002,view,1765167452
u0075,i1054,add_to_cart,1767193192
u0082,i1100,view,1766720591
u0030,i1097,view,1765237616
u0048,i1015,view,1766454756
u0093,i1066,add_to_cart,1765533593
u0060,i1005,view,1765583134
u0098,i1029,view,1764648996
u0084,i1071,view,1764854333
u0049,i1028,view,1765132140
u0002,i1020,view,1767133337
u0015,i1072,view,1764863583
u0059,i1081,view,1766523722
u0073,i1013,add_to_cart,1766108132
u0037,i1059,view,1765069214
u0003,i1015,add_to_cart,1766671082
u0074,i1024,view,1764739641
u0016,i1070,view,1767059189
u0064,i1072,view,1764681809
u0009,i1052,purchase,1765337899
u0061,i1036,view,1765976051
u0049,i1017,add_to_cart,1765960760
u0099,i1010,add_to_cart,1765166757
u0076,i1031,view,1766770568
u0074,i1006,view,1766623192
u0062,i1073,view,1766196969
u0071,i1035,view,1766475189
u0076,i1096,add_to_cart,1765313034
u0022,i1035,view,1764732145
u0096,i1065,view,1767182138
u0075,i1038,add_to_cart,1764668404
u0034,i1050,view,1765707980
u0038,i1041,purchase,1766382403
u0097,i1023,view,1765734339
u0032,i1041,view,1767140503
u0045,i1053,view,1767185270
u0059,i1061,view,1767192357
u0089,i1087,view,1766342260
u0009,i1053,view,1767070019
u0051,i1028,view,1766934857
u0096,i1073,view,1766811738
u0012,i1002,view,1766236048
u0075,i1097,view,1765966263
u0098,i1093,view,1765272395
u0067,i1078,view,1766792499
u0005,i1002,view,1766596834
u0036,i1049,view,1766236561
u0092,i1055,add_to_cart,1764679519
u0045,i1093,view,1766043355
u0019,i1023,view,1766272590
u0067,i1071,view,1765172818
u0080,i1072,add_to_cart,1765694711
u0068,i1024,add_to_cart,1765623538
u0079,i1012,purchase,1765200753
u0083,i1026,view,1766838888
u0085,i1100,view,1765435937
u0087,i1067,add_to_cart,1766707402
u0085,i1021,view,1765488732
u0029,i1008,view,1766354799
u0094,i1054,purchase,1765958661
u0080,i1090,view,1765877053
u0074,i1063,view,1764812788
u0072,i1030,add_to_cart,1765050837
u0045,i1029,view,1765210477
u0021,i1053,view,1766384680
u0068,i1087,view,1765668108
u0030,i1077,add_to_cart,1765252884
u0098,i1073,view,1766563560
u0018,i1031,purchase,1765025219
u0058,i1070,view,1765873799
u0009,i1086,view,1766460700
u0030,i1048,view,1767074043
u0023,i1063,add_to_cart,1766740870
u0027,i1042,view,1764785170
u0069,i1019,view,1765300049
u0006,i1072,view,1765424737
u0081,i1033,view,1765176410
u0008,i1012,view,1764740659
u0005,i1039,add_to_cart,1765396513
u0048,i1019,purchase,1766348054
u0086,i1041,add_to_cart,1765287452
u0071,i1028,view,1766954088
u0099,i1099,add_to_cart,1766500234
u0042,i1022,add_to_cart,1765466063
u0065,i1084,view,1765109783
u0006,i1058,view,1767143692
u0083,i1033,view,1764931748
u0050,i1097,view,1766817962
u0096,i1095,view,1765354863
u0048,i1077,view,1765046134
u0099,i1026,view,1766391902
u0097,i1045,add_to_cart,1766906659
u0062,i1045,view,1766811254
u0012,i1025,view,1765596691
u0053,i1032,view,1766329100
u0081,i1071,view,1765377492
u0015,i1037,view,1766211197
u0022,i1067,view,1765937902
u0029,i1008,view,1766645314
u0005,i1015,view,1767019302
u0011,i1083,purchase,1767127683
u0004,i1066,view,1765229163
u0058,i1010,view,1766284869
u0093,i1038,view,1764628703
u0070,i1034,view,1766723390
u0049,i1069,view,1765130563
u0013,i1082,view,1765889312
u0077,i1021,view,1765124629
u0100,i1067,view,1766526750
u0078,i1035,add_to_cart,1765343799
u0010,i1018,add_to_cart,1765617228
u0048,i1006,view,1766719955
u0055,i1060,view,1767159161
u0019,i1055,view,1766042175
u0025,i1064,view,1765741696
u0019,i1009,view,1765351115
u0051,i1027,purchase,1766666042
u0025,i1067,view,1765578791
u0010,i1030,view,1765045680
u0012,i1064,view,1765628823
u0080,i1064,purchase,1765019223
u0041,i1023,view,1765450384
u0008,i1001,view,1766985931
u0007,i1100,purchase,1766014581
u0062,i1084,add_to_cart,1764879204
u0095,i1062,view,1765069405
u0026,i1038,view,1766958880
u0002,i1073,add_to_cart,1765881973
u0068,i1004,view,1764795368
u0032,i1020,view,1766904403
u0049,i1025,view,1765807158
u0064,i1095,view,1765854112
u0022,i1092,view,1765423975
u0029,i1004,view,1765852324
u0009,i1087,view,1765443649
u0055,i1031,view,1766007243
u0077,i1033,view,1766616630
u0055,i1030,add_to_cart,1765191586
u0094,i1081,view,1764773307
u0048,i1023,view,1765444789
u0023,i1086,view,1764621561
u0077,i1045,view,1765063565
u0064,i1047,purchase,1765873717
u0076,i1088,purchase,1766492751
u0040,i1033,add_to_cart,1767041129
u0044,i1065,view,1766197018
u0036,i1026,add_to_cart,1766264758
u0032,i1024,view,1766997228
u0029,i1003,add_to_cart,1766563882
u0022,i1078,purchase,1767066392
u0082,i1019,view,1766256364
u0069,i1044,view,1765562490
u0019,i1100,view,1765976358
u0029,i1071,view,1767070625
u0040,i1030,add_to_cart,1764843330
u0034,i1011,purchase,1764623118
u0040,i1078,view,1765393672
u0083,i1018,add_to_cart,1766928265
u0071,i1096,view,1764798845
u0025,i1019,purchase,1766857935
u0057,i1056,view,1764930626
u0088,i1012,add_to_cart,1766687008
u0020,i1065,view,1765607505
u0006,i1090,view,1766228094
u0028,i1011,add_to_cart,1765487810
u0020,i1051,view,1766151605
u0086,i1041,view,1765913274
u0061,i1033,add_to_cart,1764816424
u0004,i1087,purchase,1766785651
u0014,i1001,view,1765629071
u0064,i1057,view,1765598740
u0091,i1004,view,1764859119
u0087,i1011,add_to_cart,1766188770
u0027,i1009,view,1765495011
u0052,i1039,purchase,1764925960
u0023,i1090,add_to_cart,1765582897
u0061,i1037,view,1766449342
u0054,i1024,view,1766208639
u0001,i1063,view,1766048419
u0025,i1057,view,1766694090
u0053,i1049,add_to_cart,1766611728
u0036,i1029,view,1767024023
u0054,i1003,view,1766204532
u0072,i1010,view,1766302728
u0060,i1036,view,1766931279
u0060,i1030,view,1765598484
u0015,i1045,view,1766767598
u0062,i1049,view,1766309026
u0006,i1063,purchase,1764655178
u0071,i1059,view,1764811479
u0100,i1039,view,1766625224
u0001,i1075,view,1764906537
u0096,i1097,view,1766670402
u0036,i1088,view,1765771683
u0042,i1063,view,1765775967
u0006,i1079,view,1766339285
u0011,i1019,add_to_cart,1766771131
u0050,i1031,add_to_cart,1765132805
u0094,i1068,view,1764855151
u0088,i1023,view,1765731787
u0093,i1051,view,1766434722
u0009,i1024,view,1765345242
u0017,i1044,view,1766501078
u0030,i1043,add_to_cart,1764851104
u0069,i1040,view,1766863264
u0054,i1077,view,1766228149
u0052,i1019,add_to_cart,1765007764
u0071,i1061,view,1765242586
u0029,i1029,view,1765653961
u0085,i1094,add_to_cart,1766374181
u0001,i1053,view,1766157985
u0097,i1096,view,1765430885
u0065,i1020,view,1765905041
u0074,i1093,add_to_cart,1765559437
u0084,i1082,view,1765681575
u0053,i1033,view,1764943010
u0043,i1058,view,1765305711
u0060,i1069,add_to_cart,1765147535
u0067,i1078,view,1766894369
u0069,i1098,view,1765199733
u0051,i1066,view,1766726600
u0093,i1014,purchase,1765916430
u0084,i1011,view,1764917977
u0001,i1076,view,1765518979
u0028,i1056,view,1765755889
u0098,i1098,view,1764610159
u0061,i1024,add_to_cart,1765727733
u0002,i1076,view,1766446856
u0084,i1002,view,1765672031
u0085,i1028,view,1767057755
u0100,i1014,view,1767032459
u0051,i1091,view,1766773999
u0096,i1002,view,1764849446
u0096,i1054,view,1766164384
u0021,i1011,purchase,1766429864
u0054,i1068,view,1765774067
u0021,i1077,view,1765429270
u0084,i1074,view,1766294394
u0040,i1097,view,1765579155
u0041,i1014,purchase,1766703633
u0038,i1062,view,1765282382
u0057,i1027,view,1766154045
u0091,i1018,purchase,1766634073
u0058,i1026,view,1764874141
u0014,i1067,view,1765697693
u0034,i1020,view,1766138585
u0073,i1015,add_to_cart,1765124219
u0008,i1079,view,1765973646
u0026,i1098,view,1766112181
u0055,i1049,purchase,1764679413
u0061,i1026,view,1764670436
u0044,i1042,view,1765427482
u0067,i1044,view,1766354228
u0011,i1041,view,1764920374
u0091,i1072,purchase,1766602873
u0035,i1062,view,1765654522
u0010,i1011,view,1765732183
u0009,i1067,view,1766792506
u0100,i1046,purchase,1764687937
u0089,i1049,purchase,1766707195
u0052,i1028,add_to_cart,1766764965
u0021,i1055,purchase,1764629620
u0024,i1072,view,1766432145
u0076,i1045,view,1765521985
u0052,i1017,view,1765034718
u0078,i1073,add_to_cart,1766856030
u0063,i1071,view,1765304632
u0064,i1060,add_to_cart,1766303974
u0095,i1060,purchase,1764863080
u0060,i1004,view,1766516272
u0054,i1029,add_to_cart,1765358027
u0081,i1058,view,1765572821
u0091,i1044,view,1766000792
u0010,i1088,purchase,1766846484
u0091,i1014,view,1765014257
u0066,i1032,purchase,1764782175
u0018,i1092,purchase,1765334596
u0031,i1073,view,1765738303
u0076,i1063,view,1765736542
u0050,i1020,view,1764668342
u0056,i1081,view,1766875016
u0035,i1088,view,1766687090
u0075,i1089,view,1765306918
u0075,i1035,add_to_cart,1765761035
u0045,i1048,view,1764692474
u0057,i1046,view,1764791954
u0037,i1013,add_to_cart,1767134690
u0084,i1024,view,1766887693
u0032,i1055,view,1764642582
u0006,i1004,purchase,1764685034
u0088,i1084,view,1767174244
u0003,i1065,add_to_cart,1766366201
u0060,i1015,add_to_cart,1766647084
u0008,i1035,view,1764712707
u0065,i1046,purchase,1766082545
u0044,i1100,add_to_cart,1765764419
u0079,i1028,view,1766868807
u0043,i1008,view,1766050357
u0028,i1057,add_to_cart,1764722864
u0095,i1090,view,1765636143
u0034,i1060,view,1765367867
u0053,i1065,add_to_cart,1765303880
u0037,i1005,view,1766030169
u0071,i1036,view,1766154054
u0070,i1022,view,1764890704
u0100,i1005,view,1766549725
u0096,i1044,purchase,1766381693
u0011,i1050,view,1766892374
u0058,i1043,view,1766071449
u0022,i1060,purchase,1766577675
u0007,i1071,view,1765921276
u0004,i1003,view,1766797433
u0098,i1041,view,1765218954
u0080,i1078,view,1767128409
u0044,i1093,add_to_cart,1766021791
u0096,i1037,view,1765055340
u0067,i1025,purchase,1765215280
u0077,i1070,view,1765890037
u0085,i1062,add_to_cart,1765880461
u0073,i1040,view,1765650777
u0017,i1006,view,1765413841
u0038,i1055,view,1765107949
u0098,i1040,purchase,1765900901
u0010,i1080,view,1765152215
u0049,i1083,view,1764614119
u0003,i1063,view,1766187115
u0086,i1069,view,1765077500
u0100,i1063,view,1766947096
u0007,i1035,view,1765523109
u0090,i1060,add_to_cart,1765227688
u0100,i1027,view,1764614893
u0067,i1060,purchase,1765703161
u0050,i1002,view,1765439237
u0045,i1056,add_to_cart,1766196403
u0089,i1052,view,1764787782
u0080,i1038,purchase,1766641423
u0014,i1038,view,1764786779
u0036,i1071,add_to_cart,1765653982
u0039,i1047,view,1765008801
u0056,i1044,view,1766146144
u0093,i1039,purchase,1765247922
u0079,i1065,view,1765424388
u0084,i1065,add_to_cart,1764611790
u0010,i1060,add_to_cart,1764985393
u0076,i1022,view,1765979559
u0047,i1020,view,1764703667
u0054,i1044,view,1766200404
u0036,i1030,view,1766755474
u0044,i1039,add_to_cart,1767089894
u0036,i1072,add_to_cart,1764780391
u0003,i1040,add_to_cart,1766454827
u0073,i1007,purchase,1766241655
u0058,i1005,view,1766430393
u0043,i1044,view,1765953344
u0045,i1006,add_to_cart,1766716753
u0091,i1035,add_to_cart,1766060780
u0077,i1082,view,1766243650
u0035,i1020,purchase,1764641241
u0008,i1048,add_to_cart,1766317713
u0085,i1026,view,1766520547
u0057,i1030,add_to_cart,1766386799
u0092,i1093,view,1766013101
u0085,i1002,purchase,1764682979
u0024,i1017,add_to_cart,1765914882
u0072,i1054,add_to_cart,1764952315
u0047,i1008,view,1766163901
u0041,i1003,view,1766529982
u0050,i1033,add_to_cart,1765912526
u0049,i1076,view,1765866154
u0082,i1044,view,1765551725
u0055,i1046,view,1766120697
u0054,i1099,view,1766958784
u0062,i1093,add_to_cart,1766838013
u0099,i1006,view,1766769668
u0054,i1033,view,1765225366
u0071,i1060,view,1765784370
u0079,i1003,view,1764675415
u0032,i1030,view,1766355016
u0096,i1070,view,1764650950
u0057,i1059,view,1765534506
u0043,i1064,view,1764694572
u0090,i1010,view,1765124374
u0012,i1092,view,1767059619
u0041,i1034,view,1766714499
u0055,i1039,view,1766234542
u0096,i1041,view,1765785629
u0032,i1073,add_to_cart,1766948033
u0070,i1002,view,1764804247
u0091,i1051,view,1765856125
u0033,i1017,add_to_cart,1765027062
u0033,i1090,view,1765839410
u0059,i1079,view,1765266849
u0067,i1053,add_to_cart,1767114654
u0048,i1024,view,1766236350
u0028,i1018,add_to_cart,1764632934
u0089,i1029,view,1765260979
u0078,i1080,view,1767118575
u0061,i1061,view,1766067731
u0024,i1090,view,1765234432
u0046,i1088,view,1765087495
u0027,i1014,purchase,1765865548
u0046,i1063,view,1765939883
u0098,i1031,view,1767126571
u0057,i1099,view,1765076685
u0024,i1024,view,1764776241
u0028,i1090,purchase,1765399704
u0077,i1042,purchase,1766612260
u0034,i1095,view,1765623715
u0033,i1046,view,1765902464
u0026,i1051,purchase,1766418333
u0095,i1037,view,1766422800
u0008,i1017,view,1766610653
u0049,i1055,add_to_cart,1765978885
u0034,i1043,view,1765571314
u0048,i1100,view,1764839001
u0055,i1023,add_to_cart,1764952595
u0053,i1020,view,1764828159
u0080,i1070,purchase,1765575156
u0048,i1089,view,1765882764
u0049,i1034,add_to_cart,1765024107
u0034,i1095,view,1766088279
u0031,i1042,view,1765964790
u0071,i1061,purchase,1764741127
u0059,i1086,view,1766935939
u0006,i1023,view,1766980481
u0085,i1091,view,1764755528
u0096,i1077,view,1765458097
u0061,i1045,add_to_cart,1766159976
u0012,i1088,view,1766985506
u0083,i1061,add_to_cart,1766518825
u0079,i1062,view,1765399438
u0058,i1062,purchase,1765504612
u0079,i1037,view,1766178839
u0024,i1057,view,1766680353
u0087,i1068,view,1766763340
u0011,i1023,view,1764729013
u0001,i1010,view,1765490907
u0015,i1063,purchase,1766170790
u0088,i1050,view,1766270483
u0060,i1069,add_to_cart,1765569612
u0032,i1074,view,1766290618
u0046,i1028,view,1766570365
u0015,i1093,view,1766714910
u0046,i1068,view,1765684780
u0035,i1065,view,1765243320
u0012,i1070,view,1766478985
u0007,i1016,view,1765593971
u0008,i1098,add_to_cart,1764959988
u0067,i1098,add_to_cart,1765116804
u0017,i1039,view,1765943899
u0089,i1033,add_to_cart,1766067678
u0031,i1025,view,1765264519
u0057,i1005,purchase,1765484594
u0027,i1076,view,1764811889
u0083,i1033,add_to_cart,1766506243
u0003,i1073,add_to_cart,1765200851
u0036,i1071,view,1766010000
u0066,i1078,add_to_cart,1765717873
u0028,i1063,view,1765599023
u0066,i1002,purchase,1766961004
u0039,i1066,view,1765565752
u0072,i1010,add_to_cart,1766959466
u0063,i1014,view,1765400439
u0089,i1046,view,1766780054
u0057,i1011,purchase,1766762769
u0068,i1041,view,1766710918
u0016,i1071,purchase,1765757770
u0097,i1052,purchase,1766468484
u0100,i1024,add_to_cart,1764884681
u0045,i1089,view,1767090183
u0017,i1015,view,1765016488
u0096,i1061,add_to_cart,1766976696
u0032,i1073,add_to_cart,1764707046
u0075,i1036,view,1766094550
u0086,i1071,view,1767163223
u0067,i1067,view,1765498473
u0045,i1003,view,1766554065
u0085,i1010,view,1765755252
u0092,i1084,view,1765989988
u0079,i1090,view,1765839043
u0028,i1078,purchase,1766177812
u0097,i1017,purchase,1764854078
u0053,i1042,purchase,1767187508
u0095,i1015,purchase,1766124767
u0055,i1026,purchase,1765384251
u0061,i1067,view,1765302541
u0025,i1010,view,1764796394
u0046,i1010,view,1766814127
u0056,i1012,view,1766240823
u0095,i1039,view,1764806612
u0085,i1019,view,1765336376
u0090,i1010,view,1765245812
u0056,i1087,add_to_cart,1766166629
u0098,i1026,purchase,1766511022
u0019,i1032,purchase,1766284153
u0071,i1056,view,1766511745
u0033,i1094,view,1765189792
u0028,i1064,view,1766931647
u0086,i1022,view,1765835839
u0026,i1033,view,1766043726
u0060,i1021,view,1764894922
u0020,i1037,add_to_cart,1766796156
u0066,i1096,view,1765698935
u0004,i1080,purchase,1767063219
u0084,i1058,view,1765434256
u0091,i1061,add_to_cart,1765296299
u0033,i1080,add_to_cart,1766274433
u0035,i1047,view,1765453691
u0012,i1087,add_to_cart,1765258701
u0002,i1052,view,1766388330
u0086,i1060,add_to_cart,1765286661
u0092,i1050,view,1766743054
u0034,i1010,purchase,1766448142
u0061,i1039,view,1765612597
u0031,i1003,view,1765718291
u0001,i1056,view,1766993874
u0031,i1053,view,1764756896
u0087,i1085,view,1766886963
u0087,i1044,view,1766506642
u0030,i1015,add_to_cart,1766603829
u0014,i1012,view,1765836688
u0100,i1040,add_to_cart,1765335071
u0026,i1048,view,1766210077
u0100,i1028,view,1766737489
u0028,i1092,view,1764790811
u0001,i1033,view,1765425827
u0020,i1095,view,1764927208
u0034,i1049,view,1765866805
u0017,i1045,view,1765073779
u0056,i1079,view,1765259488
u0068,i1093,add_to_cart,1765988188
u0073,i1074,purchase,1764843271
u0009,i1040,purchase,1764674357
u0069,i1008,add_to_cart,1764685637
u0006,i1030,add_to_cart,1765117667
u0031,i1099,view,1765834144
u0047,i1048,add_to_cart,1766928240
u0059,i1005,view,1765597865
u0008,i1080,add_to_cart,1766474239
u0022,i1052,view,1767064388
u0087,i1025,view,1765725229
u0081,i1071,purchase,1764609969
u0083,i1001,view,1766661146
u0020,i1041,view,1766680703
u0010,i1050,view,1766790919
u0056,i1073,view,1767126564
u0017,i1005,add_to_cart,1766338226
u0056,i1056,view,1766647616
u0036,i1037,view,1765864724
u0043,i1048,purchase,1764714215
u0008,i1023,view,1766997785
u0022,i1078,view,1764693733
u0031,i1012,view,1764874367
u0068,i1004,view,1766198215
u0084,i1088,view,1766291599
u0057,i1012,add_to_cart,1765823561
u0040,i1036,view,1765378559
u0073,i1021,view,1766162851
u0060,i1043,view,1767030488
u0066,i1025,view,1765432283
u0013,i1089,view,1766582097
u0068,i1089,add_to_cart,1767171738
u0053,i1022,view,1765832376
u0091,i1065,purchase,1766520693
u0044,i1086,view,1765765594
u0085,i1038,view,1766567993
u0059,i1042,view,1766070275
u0065,i1046,purchase,1766061457
u0007,i1044,view,1766263738
u0092,i1030,view,1764714789
u0072,i1010,view,1765613435
u0051,i1030,view,1765684830
u0034,i1094,view,1765899613
u0100,i1096,view,1765531881
u0084,i1012,view,1765779398
u0004,i1010,add_to_cart,1766547501
u0085,i1053,add_to_cart,1765635016
u0019,i1025,view,1765542586
u0023,i1089,view,1767082648
u0095,i1095,view,1765999805
u0049,i1046,view,1766643889
u0034,i1064,view,1766551241
u0055,i1060,view,1764731070
u0072,i1031,view,1765537237
u0031,i1003,add_to_cart,1765945668
u0076,i1001,view,1765435443
u0062,i1051,view,1765156367
u0025,i1071,view,1765344763
u0032,i1099,view,1764919987
u0049,i1012,view,1764659858
u0030,i1093,view,1764996983
u0023,i1067,view,1765713474
u0078,i1013,view,1765089728
u0003,i1030,view,1766870949
u0053,i1065,view,1765420892
u0034,i1033,view,1766732703
u0060,i1046,add_to_cart,1765170010
u0014,i1028,add_to_cart,1766588082
u0086,i1097,add_to_cart,1765430097
u0044,i1044,view,1766939989
u0038,i1072,view,1766416085
u0092,i1074,view,1764746051
u0056,i1017,view,1766221286
u0004,i1084,add_to_cart,1765575451
u0067,i1089,view,1765186956
u0074,i1087,view,1766804511
u0016,i1079,view,1765604471
u0046,i1067,purchase,1766347073
u0026,i1022,add_to_cart,1766772336
u0050,i1095,view,1765698151
u0079,i1018,view,1766212077
u0006,i1087,view,1767056215
u0061,i1044,add_to_cart,1765373759
u0098,i1090,view,1765137039
u0045,i1097,view,1765471543
u0098,i1068,add_to_cart,1765564913
u0071,i1040,view,1766967372
u0066,i1022,view,1765696888
u0098,i1059,view,1766879396
u0013,i1031,view,1765551330
u0077,i1084,view,1766616145
u0062,i1001,view,1765313307
u0010,i1029,add_to_cart,1766962381
u0093,i1081,view,1764620072
u0026,i1030,view,1766243600
u0010,i1074,add_to_cart,1766091243
u0063,i1091,view,1765287904
u0003,i1046,view,1766410812
u0034,i1061,view,1766601431
u0010,i1097,view,1764750544
u0091,i1010,view,1767160640
u0047,i1047,purchase,1765008419
u0065,i1024,view,1766718128
u0037,i1007,view,1766202615
u0084,i1074,purchase,1765106777
u0068,i1095,add_to_cart,1766240759
u0086,i1085,view,1764865202
u0046,i1053,view,1766514599
u0052,i1072,view,1765989628
u0002,i1097,view,1764978445
u0087,i1048,view,1765634398
u0039,i1066,view,1764848287
u0032,i1021,add_to_cart,1766242267
u0032,i1054,view,1765535834
u0005,i1077,view,1766580570
u0096,i1046,view,1767149386
u0017,i1007,view,1766453394
u0057,i1039,view,1765713394
u0023,i1026,view,1764752191
u0067,i1002,view,1767006468
u0010,i1055,view,1765706356
u0050,i1078,purchase,1766139281
u0042,i1085,view,1766699348
u0022,i1034,view,1766454725
u0046,i1067,view,1766607893
u0042,i1030,view,1765222230
u0052,i1077,purchase,1766694639
u0093,i1031,view,1765666456
u0093,i1057,add_to_cart,1766169108
u0058,i1018,view,1765131272
u0082,i1001,view,1766262269
u0037,i1023,view,1765405637
u0014,i1082,view,1766897995
u0034,i1067,add_to_cart,1764714699
u0086,i1067,purchase,1765832390
u0098,i1028,view,1765261634
u0097,i1022,add_to_cart,1764918237
u0023,i1031,purchase,1764994324
u0086,i1095,view,1765357226
u0093,i1091,purchase,1765346637
u0019,i1085,view,1766226819
u0044,i1054,view,1764682681
u0051,i1073,view,1764720165
u0099,i1011,view,1766405958
u0043,i1021,view,1766588200
u0004,i1066,purchase,1766753772
u0087,i1020,view,1765688076
u0057,i1088,add_to_cart,1766744265
u0008,i1030,view,1765928717
u0011,i1063,view,1765064467
u0052,i1035,view,1766424627
u0077,i1004,view,1765385576
u0013,i1058,view,1765280442
u0031,i1043,view,1765490416
u0054,i1073,view,1766663092
u0039,i1054,view,1764903423
u0065,i1069,view,1766634182
u0071,i1011,view,1765222316
u0053,i1053,view,1765089885
u0029,i1004,add_to_cart,1766529257
u0011,i1006,view,1765710076
u0015,i1049,view,1767168781
u0079,i1054,view,1764778530
u0037,i1031,view,1765836013
u0027,i1034,view,1766071429
u0051,i1001,view,1765776619
u0033,i1078,view,1766358792
u0053,i1002,view,1767091983
u0046,i1045,view,1767194428
u0022,i1068,view,1765461248
u0045,i1043,view,1766475076
u0057,i1039,view,1764955764
u0082,i1002,view,1766016123
u0055,i1016,view,1765882800
u0004,i1042,view,1765473749
u0029,i1061,purchase,1767126449
u0098,i1015,view,1765311947
u0097,i1002,view,1764735989
u0059,i1047,view,1765178681
u0014,i1100,view,1765486423
u0061,i1067,add_to_cart,1766487114
u0072,i1033,view,1764894210
u0031,i1040,view,1764700143
u0087,i1019,view,1765231852
u0035,i1024,view,1766855032
u0057,i1082,view,1766004634
u0068,i1092,view,1766521052
u0044,i1066,view,1766480645
u0065,i1091,purchase,1766353605
u0064,i1094,add_to_cart,1766427840
u0007,i1096,add_to_cart,1765678564
u0062,i1020,view,1766480283
u0058,i1083,view,1767162508
u0006,i1078,view,1765706531
u0025,i1074,view,1764930168
u0054,i1075,purchase,1767029464
u0085,i1079,view,1766593853
u0026,i1096,view,1766173942
u0094,i1024,view,1765974767
u0075,i1009,view,1766225068
u0063,i1051,view,1765789750
u0081,i1042,add_to_cart,1766486828
u0086,i1085,view,1764623062
u0052,i1085,view,1765635968
u0070,i1059,view,1765999934
u0012,i1051,view,1766266627
u0059,i1073,view,1766471956
u0042,i1031,view,1764971406
